score;app;review;label
1;Gojek;boleh jujur tarif ongkir mahal bahkan setelah berlangganan gojek plus potongannya juga tidak seberapa bahkan jauh dibanding dg apk sebelah ini apk anak negeri harusnya lebih user friendly dalam beberapa aspek;1
1;Maxim;masa penumpang di turunin tengah jalan malam tujuan masih jauhh 0312 no pol motornya b 5583 tca;0
2;Gojek;ini mode hematnya kemana ya kok di app saya gaada ya padahal nyoba yang deketnya 005 km tetep gak dapat tolong kembalikan fiturnya karena itu alasan pake gojek kalo ngga yg fitur baru gedein lagi harganya biar rp 30000 atau 35000max harganya;1
4;Gojek;ada aja oknum driver yg tidak menyenangkan seumur pke gojek atau gocar enak legowo cmn driver hari ini bikin saya speechless;1
1;Gojek;aplikasi jelek ayo kita ramai ramai tinggalkan aplikaai ini bukannya berbenah masalah managemen nya malah makin buruk makin ngeduitin jangan pake gojek lagi;1
3;Maxim;udh sering pake driver dateng cepet cuma untuk metode pembayaran bisa pake e wallet yang lebih stabil selain kaspro mungkin dana atau yang lainnya;1
3;Grab;jangan ada pilihan grab car hemat jika di chat drivernya minta lebih argonya lebih teliti lagi mencari driver khususnya driver grab car;1
2;Gojek;kok gw pas daftar ga bisa ya padahal no nya udah bisa nama udah bisa email nya juga baru tapi kok tetep ga bisa mohon bantuannya pihak gojek;0
1;Gojek;gojek yg skrng terlalu bnyak kurangnya membuat para pengguna gojek kurang nyaman memakai aplikasi ini udah banyak keluhan tapi tetap gaada perubahan sama skli heraannnnn;1
5;Grab;mobil datang dalam tempo yang cepat dan tak terlalu lama menunggu pengemudinya ramah dan sangat membantu penumpang;1
1;Gojek;padahal sy sudah pakai yg di prioritaskan tapi masih lama sekali dpt driver sampai saya harus bolos sekolah hari ini;1
1;Gojek;yang terburuburu jgn pesan gojek karna kata drivernya gak boleh ngebut emang dilarang oleh gojek semua driver gitu wajar aja saat saya bilang ngebut kak saya telat speed maximal 40kmjam ya pasti telat lah;1
1;Gojek;sudah dua kali nunggu gak dapet driver ga ada kepastian juga dari gojek total nunggu 1 jam 50 menit an ga dapet apa beda sama sebelah waktu dulu saya juga sering dapet kendala kayak gini makanya saya pindah aja ke platform sebelah;0
1;Gojek;sangat tidak adil dalam mengambil keputusan sesuka hatinya dalam menutup akun orang selidiki sampai tuntas akun2 palsu pelor yg merugikan mitra golek jgn asal pm mitra yg mencari nafkah buat keluarga;1
1;Gojek;tolong kepada it gojek setiap saya pesan goride motor driver di map tidak bergerak sama sekali dan tiba2 driver nya muncul kasihan driver nya kalau dapat jauh motor driver yg di map gak gerak2 tapi driver nya sdh di jalan;0
1;Grab;aplikasi udah banyak driver yang gak beres dan kasus aplikator nya juga udah bobrok gajelas penyelesaian masalah nya gak beres cukup kecewa sekian tahun pake aplikasi grab grab sekarang jadi aplikasi scam gajelas aplikator yang bobrok dan driver banyak yang bermasalah;1
4;Gojek;membantu utk transportasi lbh cepat mudah semoga lbh sering utk hrg discpromo jg keamanan attitude drivernya spy ttp baik tdk mengendor sukses;1
1;Maxim;untuk keamanan dan kenyamanan konsumen tolong di perhatikan bnyk akun driver yang memakai akun berbeda dengan kendaraan orang yang datang beda dengan data akun aplikasi orang plat nomor kendaraan beda grab sama gojek selalu sesuai ini maxim kenapa bisa seperti itu;0
1;Gojek;aplikasi yang coba jaga citra mitra driver gak beres dipertahanin bahkan review jujur jelek dihapusin giliran costumer direview jelek aja dibuat susah cari mitra minimal diperiksa dulu tuh kejiwaan mitra;1
3;Gojek;driver comfort banyak berlagu merasa dibutuhkan mkn lbh baik competitor gocar kayaknya yg sering saya alami nunggu lama tiba dibatalin ada yg alasa lagi ngopi hari ini sdh dikasi tau saya dilobi dia mutar2 di tempat saya trs chat minta dibatalin kan membagongkan;0
5;Gojek;menjangkau area yg jauh dari pangkalan ojek saat urgensi kita butuh transportasi yg cepat terima kasih gojek semoga makin sukses;1
1;Gojek;komplen uang dari bulan nov 2024 sampai desember 2024 tepat nya 1 bulan lebih gk ada rensopone di email gk jelas di wa swadaya gk jelas di chat ig gk jelas lepas tangung jawab gojek;0
4;Grab;titik mapnya tolong di benerin dong sesuai sama google males banget harus debat sama driver karena ga sesuai titik alamat sudah bener padahal;0
1;Maxim;tolong dong perbaiki sistem mapsnya kalau posisi driver masih jauh jangan di bilang 2 menit akan tiba nyatanya nunggu sampe 10 menit lamanya;0
1;Grab;grab aku knapa ya setiap mau pesan makan ataupun pesan transportasi selalu saja tidak bisa selalu saja ada notifikasi yang mengatakan permintaan mu tidak dapat di proses;0
5;Maxim;pengemudi wahyu rusmana welly dengan motorcycle warna biru nopol d6841ven selamat menikmati perjalanan anda rating 470;1
5;Gojek;tidak pernah dapat pengalaman buruk selama pakai aplikaso gojek puas responnya cepat harga terjangkau dan paling penting driver semuanya pada baik dan ramah;1
5;Grab;ngebantu buat pergi pergian suka ada promo potongan harga juga lumayan dapet driver nya juga gercep;1
1;Grab;navigasi grab sangat tidak bagus dan dipakainya gak enak tapi driver dipaksa wajib menggunakannya gak profesional dan memalukan;1
5;Maxim;hari ini saya memakai aplikasi maxim unt pertama kalinya alhamdulillah tdk perlu menunggu lama langsung dapat drivernya dijam sibuk meskipun aplikasi sebelah sampai bikin kesel dibatalin sopirnya ramah nyaman dan harga sangat murah dibanding yg lain terimakasih atas pelayanannya;1
1;Maxim;kami driver tersiksa udah bayaran kecil salah penumpang dan penumpang laporin yg gak2 kami yang kena pbo aplikasi teraneh setidaknya ikutinlah gojek shoope lebih menjaga mitranya;1
5;Gojek;bagus dan sangat memuaskan pelayanannya bagus semoga makin maju dan sukses makin banyak memberi diskonpotongan harganya makasih gojek atas layanannya yang cepat dan mantap;1
5;Grab;kalo bisa driver kaya pak budi aditomo pelayanan nya mantap pol jarang jarang juga ada driver mau pergi ngucapin salam;1
5;Grab;semakin bebas kendaraan tidak sesuai di aplikasi aplikasi cancel tidak ada sangsi yang bikin driver kapok;0
1;Gojek;aplikasi mau untung besar saya byar normal driver di kasih gocengoia klo pilih it tolong jgn ya magang yamau untung bnyak sring eror sistem;1
1;Gojek;tolong perbaiki lagi maps nya kok tdi sudah pesen sesuai alamat tapi titik nya tidak sama dengan alamat yang di tulis sama tolong seleksi lagi drivernya kebanyakan orangnya pada gak sabaran dijalanan;0
5;Grab;alkhamdulilah sopir nya baik semoga rezeki nya makin lancar berkah dan barokah nggeh serta sehat dan bahagia selalu bersama keluarga;1
1;Gojek;saya kecewa dengan gojek karena unk mendapatkan kan gocar selalu posisi jauh dari lokasi saya menjadikan lama menunggu unk keperluan yg penting jadi tidak tepat waktu;1
2;Gojek;hallo saya mengalami kendala dengan akun gojek saya kenapa akun gojek saya tiba tiba tidak bisa digunakan keterangan masukkan pin go to pay sedangkan pin yang saya gunakan selalu terdeteksi salah;0
4;Maxim;tolong perbaiki lokasi map nya agar lebih gampang utk driver mencari alamat dan tambahkan fitur foto di dalam obrolan agar driver tau yang mana customer nya;0
5;Gojek;untuk pengiriman ok tapi tolong tambhkan ongkosnya karena kebutuhan pelaku gojek sangat naik dinegara kita terimakasih;1
4;Maxim;bagus ih tapi tolong di permudah cari titik maps nya titik lokasi nya susah bgt;0
1;Gojek;mau pada demo minta thr nganterin pesenan kendala ujan dikit aja pada males ngambilpayah mitra nya dah gojek lemah;1
1;Gojek;aplikasi disaat jam sibuk dan saat hujan suka mengalami gangguan drivernya dapat yang jauh lalu tiba tiba ketika sudah dekat mencari driver baru;0
4;Maxim;tolong dong kasih tau driver motor cuman di tinggal minjem duit hp di bawa kabur sama driver kejadian kamis sore naik dari pademangan ke pesing hp di bawa kabur;0
1;Gojek;gojek aceng kantor yang tidak bisa memanusia kan manusia coba in orang kantor jadi driver 5000 kasihan driver mu kata nya kaya anak bangsa;1
2;Gojek;tolong pencarian drivenya di perbaiki setiap kali saya memesan goride selalu dapat yang lokasinya jauh sekali;1
4;Grab;aplikasi membutuhkan ruangmemori yang banyak sehingga pada saat memori penuh aplikasi tidak bisa berjalan dengan lancar;1
4;Gojek;selalu memberikan diskon utk gojek maupun gocar tp ada juga yg mengecewakan saat kalo ujan gocar selalu membatalkan ke arah rumah sy;1
1;Gojek;banyak driver ngeluh di bayar 5000 padahal customer bayar ongkir mahalada yaaaa aplikator setega itu sama mitra nya yg jelas membuat nama gojek dri awal ada sampai sekarang bagaimana ini presiden prabowo tolong berikan perlindungan hak hak mereka;1
1;Grab;tolong dongsaya pesen gc plus kok malah yang dateng bluebird mana supir nya jutek lagigak seperti mitra grab yang beneran dari grab;0
1;Gojek;gak jelas dapet driver yang jauh jauh terus saya selalu telat berangkat kerja tolong di perbaiki dongg;1
1;Grab;8 sampek jam 9 belum dapat driver tapi di cancel gak bisa emang mau di suruh sampek berapa jam;0
1;Grab;uda 3 hari pesan express gak dpt driver di chat ke adminnya katanya hujan org cerah bgtu masa iya sampai 3 hari plus hari ini 4 hari ujan setiap hari pdhl jaraknya cuman 15km;0
1;Maxim;driver buruktarif tidak sesuai suruh tambah ongkosnya mending gak usah installmurah hanya diaplikasi real nya driver minta tambah;1
4;Grab;percuma ada voucher grab hemat ujung ujungnya driver minta di offline kan karena ongkos dianggap kemurahan hadeehhh auto uninstl;1
1;Grab;hatihati untuk area cikupa dan gading serpong ada driver yang purapura tidak tahu tempat tujuan dengan alasan gmaps error dan lainnya jika minta nomor telepon jangan diberi karena akan dispam telepon dengan ancaman tidak jelas;0
1;Grab;dididik ya driver nya jangan gatel nanya nanyain halhal ga penting kek emang perlu bgt nanya privasi boleh gue spill ga nama driver sama plat nya disini wkwk;0
5;Grab;sangat tidak nyaman di daerah saya banyak driver tapi saya pesan tidak ada yg merespon;0
1;Gojek;bikin crash aplikasi ke yang lain jdi susah multitasking gojek driver jadi kerestart kalau buka gojek customer;0
2;Maxim;maxim tlong kalau mapnya ga bs akurat minimal edukasi drivernya liat catatan dari customer nya gara2 map brmsalah saya hmpir kelahi sama drivernya krn nyalahin saya kasi titik tujuan yg salah pdahal saya sudah ksi catatan tp ga dibaca;0
1;Maxim;driver mobil nya udh kyk angkot nyalip langsung motong jalan orang di didik lagi tuh driver nya skill angkot jangan di bawa di online nge bahayakan orang aja;1
5;Gojek;aplikasi sudah di update notif pengaturan sudah di setting tapi kena tetep gak muncul notif nya ya harus masuk ke aplikasi dulu buat ngecek driver ngechatposisi;0
5;Gojek;pendapat saya untk para ojol kalo lagi liat uplikasi jng di tengah jln menggangu pengendara lainnya dan jngn lpa lampu sen klo kanan jngn belok ke kiri trimakasih;1
1;Gojek;setiap dpat gojek pasti gk ada yg ramah gk jelasss ni apk min tolong dong masa di setiap gua mau naik gojek mala dapat yg gk ramah;1
1;Gojek;khusus driver gocar susah setengah mati kalo tarif murah sering di batalin buat apa lu jadi mitra;1
4;Maxim;nunggu penumpang lama bisa kena biaya tambahan nunggu drivernya lama ga bisa kasih jempol ke bawah atau kompensasi lain;1
5;Grab;terima kasih grab dengan driver yang sangat ramah bisa menjadikan aplikasi grab ini semakin lebih baik;1
2;Maxim;susah kalo kena sip malem buat pulang aja nyari kendaraan pake maxim susah banget driver nya pada nolak semua;1
5;Gojek;aplikasi paling is the best aplikasi ini berguna sekali buat orang para pekerja yang pulang kerja nya malam ini bisa banget jadi transportasi online;1
1;Maxim;terlalu banyak driver maxim yg tidak menggunakan atribut terutama di sore hari belum lg klw plat motornya berbeda;1
1;Grab;sumpah grab klo emang gak dpet driver harusnya bisa dibatalkan ada tulisan pusat bantuan tapi gk guna;1
1;Gojek;tolong di perbaiki apk drivernyasaya sebagai driver gojek bingung karena fitur selalu berubahkadang masuk slot denpasarkadang regulermohon tanggapannya;0
2;Gojek;tolong diperbaiki maps nya rutenya muter jadi ongkos lebih mahal daripada biasanya drivernya jg lewat jalan biasa dan tidak mengikuti maps nya;0
1;Gojek;ga jelas maps nya gocarmasa mobil di suruh masuk gang kecil emangnya motor golektlng perbaiki mas nya jgn buat driver pusing otomatis customer jg lama nunggu nya;1
1;Gojek;ini driver gocar belagu amat yaaa najeng di cancel muluuu kejauhan lah macetlahh ini lah itulah tolong dong dipilih drivernya yang mau kerja jangan cuma nyari trip jauh aja susah amattt nyari driver berkali di cancel belagu bangt najs;1
5;Maxim;saya sdh mncoba bbrapa x pelayanan cepat hrg murah driver cermat sehingga kami sampe d tujuan tpt waktu;1
1;Gojek;kaga jelas lama2 masa harga naik setiap hari di jam berangkat kerja gojek lama2 makin kaga jelas uninstal ajah teman2 ini apk penyedia layanan ojek kaga jelas;1
2;Gojek;driver oke tapi titik di maps aneh susah ngepasin jadi sering salah tolong benerin maps nya;0
1;Gojek;untuk apk ok permasalahan cuna di driver aja kebanyakan tidak merespon dan tidak profesional mohon untuk gojek lebih menegaskan para driver nya;1
1;Grab;aplikasi gak guna anjir nunggu driver doang ampe 45 menit lebih mana lagi gk bisa di cancel;0
2;Gojek;aplikasinya bagus tapi ada driver berkata tidak sopan dia bilang bungol seperti kata dari kalimantan sepertinya;1
1;Gojek;nyesek banget mau ke rmh sakit pesen gocar dr yg hemat sampai prioritas 1 jam lebih gak ada yg nyantol;0
5;Grab;jarak deket harga ga hemat tp dpt driver keseringan posisi jauh kenapa yaaaa mengesalkan lama bangeeetttt;1
1;Maxim;kenapa banyak driver gak mengerti gak hafal jalan emang google maps tidak selamanya membantu menyesatkan tapi paling tidak pihak maxim lebih memperketat lagi buat menyeleksi drivernya yang betul mengerti hafal jalan kalau perlu di adakan sekolah mengemudi lagi buat drivernya biar ngerti jalan;1
5;Maxim;sejauh ini wort it pake maxim sih dibanding yang ijo2 driver nya pada lelet2 klo jemput dan ribet maxim tinggal bang saya disini gak lama dateng dan driver twu jalan gak ribet;1
1;Grab;niat mau pesan grabcar di suruh selfie udah naik turun kepala suruh pasin ini itu ttp ga bisa verifikasi bikin emosi malahan;1
1;Maxim;min saran yo kalau udah deket drivernya di navigasi bikin tombol cancelnya hilang aja nanti malah driver marah ke penumpang saya emang salah udah minta maaf kalau dibesarbesarin nanti penumpangnya malah kenapa kenapa kan gak lucu min;0
2;Grab;grab maps nya belum sempurna driver sudah hampir sampai rumah keliatan gajalan sama sekali tolong customer grab diperhatikan lagi jika mau ngancel kasian performa turun jadi anyep;0
5;Maxim;pengemudi hendriko mendrofa dengan motorcycle warna abuabu dan biru nopol bp2317om selamat menikmati perjalanan anda rating 495;1
1;Maxim;najiss engga lagi deh pake maxim titik penjemputan di cilangkap depok tuhuan kramat jati jaktim bisa bisanya driver gak tau jalan nyasar sampe mall cibinong;1
1;Gojek;saya naik kereta malam sampai palembang sekitar jam 3 setiap datang ke palembang setiap pesan go car selalu di cancel oleh driver kenapa para driver seperti itu ya alasannya ada yg estafet customer la dll;0
5;Gojek;selama ini saya blm pernah menggunakan gojek transportasi ternyata selain murah dan memudahkan kita cepat sampai tujuan dengan keamanan terjamin karena kendaraan dan pengemudinya terdaftar di aplikasi jadi jangan takut lagi menggunakan gojek;1
1;Grab;ini driver kalau kalau kita pake promo biar murah malah gak ada yg mau ngepick kalau pun ada sengaja di lama lamain hadeh;1
1;Gojek;tolong min untuk bug pembayaran masak iyaa di pembeli gratis giliran di gojeknya bayar jadi serasa ada sistem yang ngebug uangnya gak seberapa tapi bikin hati dagdigdug diluar ekspetasi kecewa berat udah updet min;0
1;Gojek;udah pesen harga gojek yg paling tinggi bukan hemat tetep aja dpt gojeknya jauh kocak ngelawak bngt sistem lu gojek;1
1;Gojek;aneh saya bayar lancar ajaknp paylater saya diblokir gimana mau dipakai kalau begini gak ada penjelasan tau tau diblokir aja;0
5;Maxim;aplikasinya ok sayang ada oknum drivernya gak proporsional menfcancel setelah penumpang naik dan membawa penumpang tidak melalui aplikasi sangat membahayakan;0
1;Gojek;tiba2 langganan gojek plus 90 days padahal ngga pernah pakai trial atau apa mana ngga bisa direfund lagi 34rb melayang yang manfaatnya tidak saya ketahui tolong tim gojek balas respon saya saya mau refund bukan pembatalan langganan refund;0
1;Grab;grab kok akhir akhir ini layanan nya malah turun yapesan dgn tarif hemat 5 kali di batalkan driver perlu perbaikan ini;0
1;Gojek;segala cara pembayaran dilakuin otomatis biar bs langganan terus ya wkwk 2bln langganan goplus gaada benefitnya sama sekali cuma buang2 uang aja;1
3;Maxim;pesan car pdhl pake kode voucher driver minta pembayaran normal car ongkos dekat sering minta cancel bike oke apk paling cepat penjemputan ketimbang aplikasi lain tapi bannyak driver gagap baru terus membahayakan membaca map gelagapan;0
1;Gojek;tolong bila mana ada driver cancel kami para penumpang di beri kompensasi dan sebaliknya bila penumpang yang cancel kasih kompensasi ke driver;1
1;Maxim;tolong donk maxim kl nerima driver tuh di pilih dl kendaraany jngn mentang mentang ongkos murah kendaraan driver kebanyakn yg udh ga layak dinaikin customerbikin telat kerja aja;1
3;Maxim;tolong dong min di tindak lanjutin kenapa saya malah dapet driver yang uda saya rating karena bermasalah;0
5;Maxim;sangat membantu sekali aplikasi nyaman dan mudah di gunakan driver tepat waktu dan ramah pelayanan oke;1
1;Gojek;aplikasi paling gak guna makin ke sini driver sering cancel gak mau ambil dengan seribu alasan tidak ramah pengguna;1
3;Gojek;halo gojek bisakah kalian menyediakan verifikasi via gmail karena nomor whaatsap dan sms yang diregistrasikan sudah lama tidak aktif dan pin akun saya juga lupa bisakah kalian membuat metode verifikasi melalui email terimakasih gojek;0
1;Grab;saya kecewa dengan driver grab yang kurang ajar apalagi driver grab malaysia rata2 pemalas tolong pihak grab malaysia di pertegas sedikit;1
5;Gojek;saya pernah pakai aplikasi gojek ini kamu juga bisa download aplikasi gojek ini bisa di play store dan app store;0
1;Gojek;udh lama bgt sampenya pdhal deket eh drivernya ngluh ongkos 5rb doank pdhal saya bayar full umr naik driver masa cuma 5rban;1
4;Gojek;apk nya bagus mungkin yang harus di perbaiki hanya sikap sebagian driver yang kadang buat customer gedek sebelah nya ok sih;1
1;Gojek;drivernya malas hujan dikit aja ga ada yg terima padahal banyak yg standby pada nongkrong gitu drivernya banyak nuntut hasil;1
5;Maxim;mudah pesan nya dan lebih murahdriver nya juga banyakselama ini belum dapat driver yang rese sih;1
1;Gojek;bad experience pake gojek car driver nya lamaa banget sampai dititik jemput ada hampir 50menitan padahal normalnya 10 menitan dan jalan lagi gak macet cuaca cerah udah gitu gamau berangkat sebelum ditambahin tip mentang mentang pake diskon pengguna baru jaid ogah ogahan lol si driver;1
5;Gojek;gojek memang okey deh gak pake nunggu lama sdh dijemput dan rata2 penjemputnya ramah2 friendly gitulah;1
5;Gojek;sulit mendapatkan driver gojekgocar apa lg wkt sore dan hujan alasan tarif murah dll dan tarif sore atau pagi berbeda jauh dgn jarak yg sama potongan tidak begitu membantu;0
1;Maxim;nyari alamat susah titik suka mleset susah dapet driver giliran dapet chat susah tlfn susah fhoto di chat ga ada di marahin driver katanya akunnya ga di kasih nama mana saya tau kapok pesen maxim driver uring uringan katanya argo ga seberapa;0
1;Gojek;gw maau cancel gegara ga dapat driver soalnya ujan udh nunggu 1 jam ga dapat dapat mndng gw nyari sndiri gw udh cancel katanya otw mana;0
1;Gojek;niat apa enggak sebenernya bikin aplikasi setiap pesen sllu gk prnh dpt driver udh cpk2 nunggu ujung2 nya gk jd;1
5;Gojek;geudd sering sering banyak voucher jgn pelit juga buat bagiin ongkir ke mitra driver kasian lohh;1
5;Grab;pada umumnya driver grabbike maupun grabcar ramahramah dan kalau kebetulan saya buruburu driver siap membantu senang saya naik grab;1
5;Gojek;gojek aplikasi asli buatan anak bangsa indonesia gue bangga menggunakan aplikasi ini alamat developernya pun ada di jakarta;1
5;Gojek;gojek salah satu alat transportasi yang terpercaya dan membrikan kenyamanan bagi konsumen maju trus gojek;1
1;Grab;saya nggak baru kemarin pakek aplikasi grab sudah bertahun2 kenapa hari ini pengemudi membuat saya marah dimana sopan santunnya dimana cara membuat pengaduan tentang masalah ini mohon untuk pihak grab lngsung direspon tentang aplikasi saya hari ini juga;1
4;Gojek;admin mohon di pantau ya untuk go car nya kenapa para driver masih ada memasang tarif di luar aplikasi di aplikasi 26rbu tapi driver nya meminta ongkos 50 ribu;0
1;Gojek;aplikasi rakus yang di maki maki konsumen kita bayar mahal driver dapet separonya yg kena semprot konsumen moga tobat dah gojek;1
1;Gojek;gimana sih gojek no masih aktif tpi lupa pin karna hp lama hilang gk bisa masuk bantuan gk ada yg jelas dari aplikasi nya;0
1;Gojek;tolong untuk goride di tampilkan apa merk kendaraan nya kalian aplikasi aja mahal tapi kualitas jelek apalagi goride saya selalu dpt motor jelek ga layak jalan;1
1;Grab;haduhhhh grab gimana ini saya lagi urgent malah di cancel terus sama driver udah hampir 2jam nunggu gaada yg pasti;0
2;Gojek;drivernya ga jelas selalu minta cancel alasan titik penjemputan jauh kalau saya cancel saya dapet driver makin lama kalau dilanjut drivernya yg minta cancel enakan pake ijo sebelah drivernya jarang cancel dan lebih sabar plus mobilnya bersih app ini mobilnya pada bau rokok;1
3;Gojek;gojek tolonglah mapsnya benerin jangan kasih rute terpendek tapi jalan yang dilalui menyulitkan driver tolong berikan rute tercepat bukan terpendek secara maps masa dari pondok indah ke bekasi 60 ribu tapi ketika buka google maps diarahin rute tercepat lewat toll jadi 30km;0
5;Grab;tolang para pelanggan terrsayang mohon diperhatikanlah si abang drivernya iya dah pake banyak diskon dari grab masa ngasih parkir 2rb aja sepele bnget yaampun;1
5;Grab;terimaksih telah mempermudah transportasi bagi saya yang rumah nya jauh dari jl raya sangat sangat membantu;1
1;Maxim;setelah update udah gak bisa liat posisi driver yang ada di sekitar kita mohon di tampilkan lagi posisi dirver di maps seperti sebelumnya terimakasih;0
1;Gojek;sistem terburuk selama bertahun2 perbaikan pengoptimalan tidak ada yg berarti saya menunggu driver sangat lama tidak kunjung dapat sistem terburuk;1
1;Gojek;jangan download mending maxcim lebih murah gojek mahal kadang kata driver nya suka korupsi kita bayar 20 driver dikasih 8k saya dikasih liat drivernya;1
1;Gojek;dari dulu sampe sekarang masi aja seperti itu nih gojeksaya mau login tapi saya lupa nomor lama sayanyuruh memulihkan akun masi aja minta nomor yang lama kan saya lupa nomornya ngasih bantuan gak masuk akal;0
5;Grab;garb di semarang cukup memuaskan penjemputan sangat cepat dan perjalanan cukup nyaman drivernya sangat nyaman;1
3;Grab;masukan utk grabjgn memberikan driver terlalu jauh dari lokasi pemesan kadang di dekat ada driver malah memberikan driver yg jauh jg penumpang menunggu terlalu lama jadi blm bintang 5 ya;1
1;Grab;bayangin grabcar chat bawa orang stroke langsung di cancel ini ga cuman sekali udau berkali kali;0
2;Gojek;aplikasi makin lama makin jelekkkk udah berlangganan dari 2021 bukannya makin di perbaiki malah makin jelek orang buru urgent mau pesen ojek malah aplikasi ngebuk gak bisa kebuka menu goride nya gak bisa kebuka hadehhh;0
1;Gojek;di update versi terbaru malah error ini geogle map gojek nyatolong dong di perbaiki geogle map gojek nya biar akurat dengan lokasi tujuankasih rute yang pas di lalui;0
1;Gojek;aplikasi suka error saya pakai hp flagship berati error dari aplikasi tidak bisa buka chat kadang buka menu error kasian driver yang chat tidak dibalas;0
1;Gojek;cs bayar full ongkirke driver goceng gak kasihan kau ngasih driver mu goceng gak pantes jekbrp persen kau makan itu duitgila si ini;1
3;Grab;tolong kalo seleksi drivernya minimal tahu lokasi kota yang diambil jangan mengandalkan titik sudah sesuai saja ga usah jadi driver kalo ga tahu lokasi;1
4;Gojek;cape bngt sama drivernya masa cuma minta masuk gang cancel semua posisinya lg buru bngt lglayanan gocar nya minus;1
1;Gojek;diskon nya dikit bgt padah udh langganan pake gojek saran aja kalo pengguna langganan dikasih diskon;1
2;Maxim;driver nya kurang baik trs di cancel mulu sama drivernya jdi tolong dong lbh konsisten lagi;1
3;Gojek;sumpah hari ini susah banget dapet gocar nya padahal lagi ngejar kereta udah nyangkut sama driver kirain lama bener mau jalan tau nya dah nunggu lama dia cancel;1
1;Gojek;aplikasi jelek ganti2 driver sampek 3x pesan dari jam 646 sampek jam 720 belum sampek padahal dekat aplikasi djancok;0
5;Grab;layanan yg baik dari orang yg baik pula kita sangat suka dengan mbanya pula karna tlah kemudiian kami sampai di hotel dgn baik maaf jika didlam perjalanan sedikit merepotkan;1
5;Maxim;makasih bapakkata anak saya diajak ngobrol seru bapak nyasehat selalu ya bapak amanah kerja nya lancar juga rejeki nyaaamiin;1
1;Grab;dimana saat kondisi hujan driver tidak mau menerima dan aplikasi di hidupkan sama driverkalok tidak menerima setidaknya di offkan aplikasinya dan dengan alasan hujan meminta tips lebih;1
1;Gojek;masa saya peripikasi wajahterus malah ke putus mitra kan pake muka saya akun pribadiyang pake juga saya aneh gojek;1
1;Maxim;banyak driver nya yg minta bayaran tidak sesuai dengan yg tertera pada aplikasi khususnya area kota kupang ntt tolong untuk maxim lebih di teliti lagi dalam perekrutan driver jngan orang gila d acc jd driver;1
1;Gojek;gojek gak guna masa mau login gagal terus terlalu banyak mencoba malah disuruh nunggu 1 jam pula dasar aplikasi gak guna;1
1;Gojek;tidak bisa menyelesaikan masalah saya saya salah transfer ke akun lama saya dan dari pihak gojek tidak bisa bantu membuka akun lama saya saya tidak ikhlas dunia akhirat;0
3;Grab;sekarang lihat perjalanan driver di maps jadi lompatlompat sulit dipantau tidak seperti kemaren titik lokasi perjalanan driver berurutan jadi mudah dipantau driver sudah sampai mana mohon diperbaiki;0
1;Gojek;indonesia mengutamakan kemanusiaan kalo sistemmu tidak manusiawi dan serakah potongan driver dan aplikasi hampir 40 lambat laun gojek akan hancur di masa mendatang;1
5;Maxim;driver maxim di tempat saya banyak tidak pakai atribut jadi raguu apakah drivernya sesuai di app atau tidak tolong dipantau di area parepare sulawesi selatan;1
5;Maxim;saya senang dengan pelayanan maxim ojek online semoga harganya tetap terjangkau dan tetap mempertahankan kepercayaan dan kualitas pelayanan yg baik;1
2;Gojek;pesan gocar dapat yg jauh mulu pengemudi juga sering milih milih argo pdhal kita dapat harga dari aplikasi mohon diperbaiki layanannya sebelum banyak yg pindah aplikasi;1
5;Gojek;sering sering adain promo pliss buat kaum mageran ini whort it bgt udh gtu gojeknya juga murah bgttt cuma goceng tapi ya gitulah;1
1;Grab;driver dari sini kurang ajar udah tau salah malah ngotot malah narik baju di jalanan daerah mall lippo karawaci 26012025 930 di periksa lagi drivernya yg kurang ajar itu;0
5;Grab;okesemoga dengan ada nya layanan grab inisemoga selalu bisa memuaskan hati costumer dan driver juga dari soal tarif;1
4;Gojek;sekarang gojek susah respon selalu keluar mulu semenjak diupdate versi baru males jadinya udah saya uninstall;0
2;Maxim;kesan pribadi dr saya memesan maxim peta sudah di titik yg tepat tapi tidak bisa pass pdhl sudah benar pencarian untuk driver sangaaattt lama sekali dann endingnya gagaleror bahkan tidak berfungi untuk memesan;0
1;Maxim;untuk aplikasi maxim tolong lebih peka terhadap akun fiktif kasihan driver kalau dapat susah mencari uang tapi sering ada akun tipu karan driver tergiur sama ongkir nya;1
2;Grab;tolong untuk ada fitur cepet jemputnya soalnya kita pelanggan juga perlu cepat nanti kalau dibatalkan gara lama terus kena suspend kita sbg pelanggan di viralkan karena kurang memahami driver tolong sekali;1
5;Maxim;drivernya baik sampai rumah dg slmat pokonya enak maxim drpd ojol mksh driver pelayanan penumpang dgn baik;1
3;Grab;tolong pihak grab perbaiki map nya susah sekali terkadang mencari lokasi malah terkadang bnyak yg salah titik dan alamat tidak sesuai;0
1;Maxim;maaf untuk awall awall emng bagus tapi semakin sering make pelayanan sangat buruk dan terutama driver mobil sangat tidak ramah kasar sudah diberi tau alamat yang benar driver tetep ngeyell ke alamat yang salah dan diberi tahu malah marah marah tolong diperhatikan lagi;1
1;Gojek;sekarang gua malas pakai gojek lg paylater nunggak 2 hari aja udah di telpon terus padahal gua udah bilang besok gua gajian pas gua lunasin semuanya ehh malah di blokir paylater gua makanya gua udah ga pakai lg gojek;1
